Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Returns,Volatility,MA20,Upper,Lower,RSI,MACD,Range,Fibonacci_23.6%,Fibonacci_38.2%,Fibonacci_50%,Fibonacci_61.8%
2023-08-06,0.08103395141422554,0.07743499305705681,0.03351229768049768,0.08095018180411684,0.08095018180411684,0.019889186697510414,0.08260832822279118,0.03302377075653751,0.4472369856833666,0.0461828998885466,0.0782683672698018,0.07826778968983539,0.07826894485016156,0.2634731592533931,0.20304055813690808,0.0880872116739215,0.0685234135171029,0.06255614916352514,0.0574515434872066,0.05207321069927773
2023-08-07,0.08092569517643877,0.07743499305705681,0.0477526214176337,0.08384501085428431,0.08384501085428431,0.08501939661685962,0.0839921944136992,0.03437406407610222,0.47289468269326423,0.04424000062173605,0.07748359616637324,0.07748301534664759,0.07748417698649446,0.48515061436299856,0.2040066841118425,0.07132640885495573,0.07135029007729965,0.06727592469342714,0.06379057069642502,0.06011831962195324
2023-08-08,0.08387873459055406,0.07743499305705681,0.08859291645650813,0.09605084850004719,0.09605084850004719,0.12556854972053846,0.08541016514764344,0.03555671810033989,0.5547463284988764,0.07269791387206717,0.07731127729820864,0.07731074790478132,0.07731180669199655,0.6090084219191665,0.21158084750253953,0.023257548564239547,0.07945758278272019,0.08081192490778943,0.08197047631253152,0.08319115336414651
2023-08-09,0.09612187924187865,0.07743499305705681,0.1083530093628079,0.09179386922762811,0.09179386922762811,0.13386797705183753,0.08601054479211856,0.03668847697514932,0.41054546417544174,0.07454001184632522,0.07704365779937494,0.07704313182214029,0.07704418377696776,0.5305338867756306,0.21544759911557537,0.0,0.08338020030850424,0.08736115824611113,0.0907666082616293,0.09435467061894043
2023-08-10,0.09189132655180288,0.07743499305705681,0.1083530093628079,0.08904136472119362,0.08904136472119362,0.06703655958005421,0.08571974393442461,0.037807774690905016,0.42336652150523285,0.07425057027405416,0.0764873950699072,0.0764868687596506,0.07648792138052218,0.5335675451000319,0.21716966438844892,0.0,0.08338020030850424,0.08736115824611113,0.0907666082616293,0.09435467061894043
2023-08-11,0.08898911376740148,0.07743499305705681,0.1083530093628079,0.08837616458423281,0.08837616458423281,0.04990158167857876,0.08546939245213936,0.03888604993087663,0.441480283376166,0.07328599969838975,0.07605310490350359,0.07605257700005452,0.07605363280731203,0.5023743587868772,0.21830732727356494,0.0,0.08338020030850424,0.08736115824611113,0.0907666082616293,0.09435467061894043
2023-08-12,0.08846499217037573,0.07743499305705681,0.1083530093628079,0.088757000934932,0.088757000934932,0.008855745864043044,0.08484687668813151,0.040017079246417175,0.45061518833868053,0.06510257128800837,0.07527693647894163,0.07527639406841125,0.07527747888984138,0.4979535525100335,0.21953320053128622,0.0,0.08338020030850424,0.08736115824611113,0.0907666082616293,0.09435467061894043
2023-08-13,0.08881572444678965,0.07743499305705681,0.1083530093628079,0.08598053112731918,0.08598053112731918,0.020505674806694477,0.08423103739443227,0.04104560075997066,0.4230388791934855,0.0,0.07539999287977539,0.07539933291472034,0.07540065284527975,0.48580874139941443,0.21912683405828073,0.0,0.08338020030850424,0.08736115824611113,0.0907666082616293,0.09435467061894043
2023-08-14,0.08603330273274046,0.07743499305705681,0.1083530093628079,0.08860004451513936,0.08860004451513936,0.0890773059151869,0.0837095666731591,0.042109258747238476,0.47026849306698865,0.001216775790999075,0.075610182581474,0.07560952474116711,0.07561084042222888,0.5238162124057305,0.22033008981918278,0.0,0.08338020030850424,0.08736115824611113,0.0907666082616293,0.09435467061894043
2023-08-15,0.08863740327197145,0.07743499305705681,0.1083530093628079,0.08363152403868468,0.08363152403868468,0.07498605106148337,0.08317400371523997,0.04312552894370725,0.4038835684281515,0.005265726860729292,0.0753958457264684,0.07539519526766303,0.07539649618571675,0.36118583252224296,0.2187254093393095,0.0,0.08338020030850424,0.08736115824611113,0.0907666082616293,0.09435467061894043
2023-08-16,0.08365032045028398,0.07743499305705681,0.09894617087826629,0.07385355888594447,0.07385355888594447,0.09867574265710091,0.08220756990917943,0.044071575068982516,0.36117247771464994,0.02328993663793774,0.07480503623495272,0.07480441851172759,0.0748056539585985,0.3719082364808312,0.21236872189993583,0.011071810437714838,0.08151282905288026,0.08424338038427082,0.0865791890563532,0.08904025209706401
2023-08-17,0.07385724760227308,0.07743499305705681,0.042594443860970777,0.03134119321848816,0.03134119321848816,0.26458613523755364,0.08054281588907986,0.044553713712382925,0.06676798929013944,0.25932382664388165,0.07172311859498215,0.07172292797143465,0.07172330921865944,0.1540972616766807,0.184866927094917,0.07739756275063453,0.07032632942180994,0.06556631186016426,0.06149442711954867,0.057204193436911965
2023-08-18,0.0307900549200687,0.07743499305705681,0.025583106318847193,0.018507652165499322,0.018507652165499322,0.19179978056233898,0.07840413415403724,0.04508914374409667,0.3236404786557596,0.26974720398900354,0.067883500853952,0.06788333035255001,0.06788367135546991,0.12967997620774996,0.15697331737381798,0.09741983748915434,0.06694937309391291,0.05992811878644644,0.05392189340927167,0.04759359286538967
2023-08-19,0.018514139931703255,0.07743499305705681,0.025583106318847193,0.019481099875270358,0.019481099875270358,0.05437749940954503,0.07627262777158483,0.045582449629687605,0.45688734493492944,0.27150336809387565,0.06419278156200037,0.06419261548738797,0.06419294763672578,0.13995251825264005,0.13646956794250276,0.09741983748915434,0.06694937309391291,0.05992811878644644,0.05392189340927167,0.04759359286538967
2023-08-20,0.019537316263465887,0.07743499305705681,0.025583106318847193,0.021429707102039508,0.021429707102039508,0.038015188316999085,0.07413165973031355,0.045993823630734565,0.466470119741715,0.27394226836926083,0.06066293962066993,0.06066277915042628,0.060663100091022715,0.15726490160748507,0.12251041711579261,0.09741983748915434,0.06694937309391291,0.05992811878644644,0.05392189340927167,0.04759359286538967
2023-08-21,0.021453688075220856,0.07743499305705681,0.025583106318847193,0.020064051750703915,0.020064051750703915,0.08248937359719183,0.07194391933705613,0.04643630409699284,0.4338908719678937,0.257837691594643,0.05653978719815855,0.05653959906264927,0.056539975333795844,0.12852017413808708,0.11206661579675338,0.09741983748915434,0.06694937309391291,0.05992811878644644,0.05392189340927167,0.04759359286538967
2023-08-22,0.02024448709388782,0.07743499305705681,0.025087964061478285,0.018134111374172424,0.018134111374172424,0.09410568912475217,0.06945056365796498,0.046867117154254956,0.42830816231075797,0.2527045117436536,0.05291733154615286,0.0529171353786585,0.052917527713780776,0.0,0.10419444872100786,0.09800261790175524,0.06685108136493567,0.05976401013601906,0.05370148267284225,0.04731386092486045
2023-08-23,0.018360600305294072,0.07743499305705681,0.025087964061478285,0.026480883413170786,0.026480883413170786,0.1195637794824154,0.06733613710433772,0.04738425835048565,0.5296604584450798,0.2672407191781634,0.04972820919959098,0.049728040356535774,0.04972837804276109,0.09598243737912361,0.10391905869050233,0.09800261790175524,0.06685108136493567,0.05976401013601906,0.05370148267284225,0.04731386092486045
2023-08-24,0.026521188651860594,0.07743499305705681,0.025087964061478285,0.020861876190444772,0.020861876190444772,0.07735941771488833,0.0652188635958223,0.04791923611410398,0.39267291080915684,0.2682011120090405,0.04634790512627451,0.0463477391679018,0.046348071084760134,0.0909568119898521,0.10213487243843541,0.09800261790175524,0.06685108136493567,0.05976401013601906,0.05370148267284225,0.04731386092486045
2023-08-25,0.020931726711855836,0.07743499305705681,0.025087964061478285,0.018468239841962664,0.018468239841962664,0.07258381023193947,0.0633400491662458,0.04846770241523757,0.4237825977843027,0.26760382316134534,0.04287154536375892,0.04287137951110509,0.042871711216525554,0.08806791348461375,0.10091267015784866,0.09800261790175524,0.06685108136493567,0.05976401013601906,0.05370148267284225,0.04731386092486045
2023-08-26,0.01850166763924732,0.07743499305705681,0.024446413127898747,0.017650118259387115,0.017650118259387115,0.007218957128707869,0.06123152842858304,0.04892551503059828,0.4392181128723018,0.26709671480764186,0.039349986391827296,0.03934982082306393,0.03935015196070335,0.08305767865344628,0.10098670990262817,0.09875772072768385,0.06672372574228369,0.05955137617815487,0.05341589865810148,0.046951415011736164
2023-08-27,0.01768795245431687,0.07743499305705681,0.024446413127898747,0.019345214987296133,0.019345214987296133,0.016236453295543282,0.05918672113494461,0.04945108151223154,0.46403073781423043,0.2659437512082846,0.03576168296678184,0.03576151653884485,0.03576184939483196,0.10411964199538844,0.10341863630782902,0.09875772072768385,0.06672372574228369,0.05955137617815487,0.05341589865810148,0.046951415011736164
2023-08-28,0.019386099907220067,0.07743499305705681,0.024446413127898747,0.01968863612289029,0.01968863612289029,0.05818743700819867,0.057208939863681585,0.05016630407804523,0.45066874542474344,0.24171355983240136,0.031513440247036284,0.031513231529388785,0.03151364896482589,0.08178000876852053,0.10694781046308492,0.09875772072768385,0.06672372574228369,0.05955137617815487,0.05341589865810148,0.046951415011736164
2023-08-29,0.019654702545403357,0.07743499305705681,0.024446413127898747,0.0535203050701325,0.0535203050701325,0.24660698564796596,0.055901598413794606,0.05118000338454887,0.7802153193918937,0.39192683176579723,0.02938417519264358,0.029384238340773416,0.029384112044470667,0.3490668801522467,0.1291937829190815,0.09875772072768385,0.06672372574228369,0.05955137617815487,0.05341589865810148,0.046951415011736164
2023-08-30,0.05353703005288535,0.07743499305705681,0.024446413127898747,0.04454452538983045,0.04454452538983045,0.11298125243212398,0.05428452898756786,0.05208529292075903,0.36412352057796843,0.3963143406562233,0.02690869199412771,0.02690876390488517,0.02690862008332129,0.35181025627226575,0.14297252521600898,0.09875772072768385,0.06672372574228369,0.05955137617815487,0.05341589865810148,0.046951415011736164
2023-08-31,0.04468549300791469,0.07743499305705681,0.022316788180465452,0.016043505662189594,0.016043505662189594,0.15235004907699423,0.052114525047243565,0.05277651823267415,0.1790546761946995,0.45322665536001017,0.0228846245647073,0.022884800574724307,0.02288444855457039,0.40620525121710405,0.13952536950096472,0.10126428058412848,0.06630096942318331,0.05884553887415078,0.05246790402424306,0.04574827771073031
2023-09-01,0.016139064919627244,0.052113778000432376,0.018700169726013738,0.013315088728878322,0.013315088728878322,0.12179618421144767,0.04935331519491748,0.053442611058670764,0.4202566313286942,0.452054500681744,0.018687580708642737,0.01868775603214745,0.018687405385018563,0.4549467684073173,0.1363952493369172,0.0683417337860347,0.04528309887948612,0.040709221953806995,0.03679656839361989,0.032674104433634166
2023-09-02,0.01336120822765341,0.05126539815908071,0.018700169726013738,0.014735644183423657,0.014735644183423657,0.04892919012489218,0.04718083204721568,0.0540512091401375,0.4614318836926443,0.4540065043152186,0.014724029066325084,0.014724209263028087,0.014723848869499179,0.45757234569256755,0.13576655298876586,0.06709605257677648,0.04460295577908213,0.04014173150972711,0.03632544495372325,0.032304515539427925
2023-09-03,0.014792016575269074,0.050230496011618664,0.018700169726013738,0.016838436332570317,0.016838436332570317,0.03725542065850891,0.04507599068516277,0.05432843612302363,0.46816996615055845,0.4537984536109345,0.010731730781237347,0.010731911961948004,0.010731549600403234,0.458472334573401,0.13746943860688718,0.06557649954677935,0.04377327840948775,0.03944947427939638,0.035750741694753896,0.031853669913861626
2023-09-04,0.016851697472889393,0.04794125625696366,0.018700169726013738,0.013559062016045065,0.013559062016045065,0.05488217163383098,0.04291739927094218,0.054693619149347894,0.41484594460416124,0.453663720105727,0.006833404405201415,0.0068335866702584624,0.006833222140020245,0.4484884780068997,0.1381032286556558,0.06221519508518675,0.04193800304295092,0.03791817706834433,0.03447947798079909,0.030856383617963945
2023-09-05,0.013654347859491711,0.04658094695646864,0.018126420596362047,0.012882246044329304,0.012882246044329304,0.05913063190262509,0.040793259241725166,0.0548962153796857,0.44055094669136907,0.45109796596927076,0.0034414003258356196,0.0034415791147301977,0.00344122153681925,0.45498314542338847,0.13928308832144565,0.06089314516064934,0.040733551772303755,0.03681808957087107,0.03346866688828787,0.02993963624877294
2023-09-06,0.013006889148180378,0.04658094695646864,0.01738659756609362,0.012324115373687716,0.012324115373687716,0.07614032937427928,0.03879687203698079,0.055081724478240446,0.44172519852334224,0.31421727019935763,0.0023834272788266775,0.0023833593531409347,0.0023834952045584945,0.3991193312590874,0.14094076439869874,0.0617639138426086,0.04058668794943254,0.03657288456716645,0.03313933741478381,0.02952167125219829
2023-09-07,0.012263564973286734,0.04658094695646864,0.01738659756609362,0.022485851403802104,0.022485851403802104,0.05906463392057368,0.037009496553021326,0.055400797338550745,0.5486563228686226,0.3097081446125558,0.0026047455909303796,0.0026046694507331214,0.0026048217311794852,0.4933462850692686,0.14868299773353488,0.0617639138426086,0.04058668794943254,0.03657288456716645,0.03313933741478381,0.02952167125219829
2023-09-08,0.02263313489481278,0.04658094695646864,0.01738659756609362,0.015504734716139335,0.015504734716139335,0.056284847472166,0.035118669038099015,0.055580391760977954,0.3789387783002838,0.3153112561013034,0.0023835293137630664,0.002383463362728877,0.00238359526484222,0.46786684517304356,0.1519423335062645,0.0617639138426086,0.04058668794943254,0.03657288456716645,0.03313933741478381,0.02952167125219829
2023-09-09,0.015542310560652806,0.04658094695646864,0.01738659756609362,0.015296546351480589,0.015296546351480589,0.0015403571102037758,0.03316619582742908,0.05582385210809826,0.4452225190991991,0.31480863300449036,0.002042324486185576,0.0020422577440922796,0.0020423912283241696,0.47112168975554736,0.1552719858764357,0.0617639138426086,0.04058668794943254,0.03657288456716645,0.03313933741478381,0.02952167125219829
2023-09-10,0.015329140333384395,0.04658094695646864,0.01738659756609362,0.01397246346137282,0.01397246346137282,0.02634999135336706,0.03124947774745901,0.05609801911282686,0.4341512581108245,0.31480172628180003,0.0017034324505014187,0.001703365811348334,0.0017034990896998004,0.4544200336175037,0.1580224098134556,0.0617639138426086,0.04058668794943254,0.03657288456716645,0.03313933741478381,0.02952167125219829
2023-09-11,0.014004061157763759,0.03950669765353465,0.001050522770817186,0.0,0.0,0.09509249548826251,0.028854838043535502,0.05630074567979171,0.30832986539750806,0.33530439907279985,0.0006945812893552894,0.0006945520018634133,0.0006946105768670385,0.3883540986350293,0.153527919206481,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-12,0.0,0.03950669765353465,0.001050522770817186,0.013995776645512326,0.013995776645512326,0.1367176033229382,0.02722809315179764,0.05674038122332692,0.5901799746482476,0.3513987729884852,0.0,0.0,0.0,0.25177280341315106,0.15835568772912992,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-13,0.014125930943525322,0.03950669765353465,0.001050522770817186,0.02223812844366191,0.02223812844366191,0.07941688574854122,0.02576896035347065,0.057249707435410135,0.529254384078323,0.3559582828430611,7.656474888895204e-05,7.657295290408594e-05,7.655654486804497e-05,0.35194186150702667,0.16735736162450887,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-14,0.02227979403435576,0.03950669765353465,0.001050522770817186,0.028735292773854337,0.028735292773854337,0.08700146196576519,0.02439923581231085,0.05774660670180409,0.5109260974142369,0.358998785487575,0.0006477495209555872,0.0006477630186811911,0.0006477360232208795,0.5821522104445287,0.17859391382930884,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-15,0.028656029377221337,0.03950669765353465,0.001050522770817186,0.030175574768825486,0.030175574768825486,0.06308044994326856,0.02313328923853808,0.058261417153304684,0.4612290002811145,0.35881610037814815,0.0013445755789133207,0.0013445885095865195,0.001344562648231351,0.6167411932049901,0.18875080349932455,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-16,0.03016652181552726,0.03950669765353465,0.001050522770817186,0.029332265165623594,0.029332265165623594,0.021245727423199343,0.021794865046864564,0.05883213354585348,0.4391450546440713,0.35894508327235664,0.0019001830173446255,0.001900195991628939,0.0019001700430515411,0.5998690314521616,0.19672562044696998,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-17,0.029367846747969995,0.03950669765353465,0.001050522770817186,0.028620805476218036,0.028620805476218036,0.014804675215030927,0.020421524796976565,0.059313880527690155,0.4404076002633587,0.35911338539755644,0.002397104495200586,0.002397117604053811,0.002397091386338479,0.5794282231393545,0.20297042059166565,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-18,0.028638829026187418,0.03950669765353465,0.001050522770817186,0.033213665780969404,0.033213665780969404,0.10550918544928109,0.019194971868679023,0.059860888036127435,0.4917550863626164,0.22353530637102073,0.0012673895506334354,0.0012671583206103065,0.0012676207808139939,0.6401728886827768,0.2106234521216077,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-19,0.03339391090454569,0.03950669765353465,0.001050522770817186,0.04274680174292944,0.04274680174292944,0.08696382466757707,0.018212672655805173,0.06066975714250866,0.5388274397475492,0.22786236552961195,0.0011673771733421434,0.0011671537878839011,0.0011676005589524863,0.6946982834256457,0.22193284960701337,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-20,0.04277181129845409,0.03950669765353465,0.001050522770817186,0.041095967459033655,0.041095967459033655,0.081561501960253,0.016975076849418347,0.061466984907219024,0.4317013707523356,0.10374457157370545,0.0025611154520929214,0.0025606675546663293,0.0025615633498246027,0.684224710709693,0.2300009146869528,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-21,0.041094206444890036,0.03950669765353465,0.001050522770817186,0.02931873373706706,0.02931873373706706,0.0824882021297787,0.015717727205176057,0.06215634998962705,0.3357725897499101,0.1295409291040989,0.003451442831028051,0.0034510411938141194,0.0034518444685154304,0.530654523428417,0.2300256106854217,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-22,0.029287062160886612,0.03950669765353465,0.001050522770817186,0.02956780168859996,0.02956780168859996,0.05383685975521034,0.014453184153556009,0.0628486665449507,0.4496955354604665,0.12952813233249763,0.0042765970948708265,0.004276195153558149,0.004276999036457174,0.5885657746222941,0.23017553778063662,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-23,0.029589657909880995,0.03950669765353465,0.001050522770817186,0.029564092772941364,0.029564092772941364,0.021273108520851333,0.013239439671499431,0.06357598597894609,0.44725125167742064,0.12927692416117756,0.004984560833005802,0.004984158197161137,0.0049849634691245814,0.5903750706995194,0.2302867785924799,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-24,0.02960669522441217,0.03950669765353465,0.001050522770817186,0.022832899940425033,0.022832899940425033,0.029359217971389406,0.011884310050275237,0.06433318899475127,0.38222665441090786,0.13577443635941852,0.0055004902858057925,0.005500099202522146,0.005500881369355892,0.5456334025406772,0.22677102738235122,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-25,0.02281190442001335,0.03950669765353465,0.001050522770817186,0.023702131195921905,0.023702131195921905,0.06839580924398456,0.01054957853773908,0.06532340685455729,0.4557918808472719,0.1355260690526133,0.006102430655169466,0.006102038918587072,0.0061028223920186475,0.6809258713087328,0.22451562714818735,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-26,0.02366715315400436,0.03950669765353465,0.001050522770817186,0.022007034468012887,0.022007034468012887,0.04775049690666289,0.009107833449873981,0.06632939805294769,0.4307281097446024,0.13618405243828832,0.006641118433689863,0.006640727701346494,0.006641509166299353,0.5655241559270967,0.22190291286833227,0.0706042444091392,0.03167237894996211,0.026426456998101533,0.02193891272550108,0.01721073036842291
2023-09-27,0.021887895041012406,0.03498343429010131,0.001050522770817186,0.024833921074193244,0.024833921074193244,0.0655288020529166,0.007447419230500074,0.06728372185739573,0.4749878338210883,0.11950621268372211,0.006771748094253294,0.006771327213289546,0.00677216897550359,0.5133462119017034,0.22145674022762565,0.0639627096841063,0.028046094804587085,0.023400797252679628,0.01942704800233197,0.015240212183984081
2023-09-28,0.02494128342253399,0.0320587541366637,0.001050522770817186,0.03879089675589298,0.03879089675589298,0.0897473194410427,0.006211661211414254,0.06809411916072694,0.5833488172988812,0.13997600510285632,0.008067222194291124,0.008066837820917772,0.008067606567926155,0.5826381709830449,0.22866141357591582,0.05966838427389473,0.02570138913114728,0.021444447091858,0.01780291066746842,0.013966102108367906
2023-09-29,0.03890303660784955,0.031756602725070526,0.001050522770817186,0.036499072180104286,0.036499072180104286,0.05196645834977108,0.004986643890292797,0.06854692945634822,0.4254979049843426,0.14160515536827004,0.009246777804162498,0.009246395969778609,0.009247159638806401,0.5451356245499549,0.23309427914403175,0.05922473354408386,0.025459155419482293,0.02124233474737891,0.0176351195372918,0.013834472618073024
2023-09-30,0.03654169742112534,0.031756602725070526,0.001050522770817186,0.03767174164524967,0.03767174164524967,0.0,0.003804476281044411,0.06891760128387181,0.45848158636421393,0.1405357894794975,0.010565234706780946,0.01056485049316036,0.0105656189206631,0.5641510812471646,0.2371565363454693,0.05922473354408386,0.025459155419482293,0.02124233474737891,0.0176351195372918,0.013834472618073024
